<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210225,100000,50340.0100000,50628.6600000,50323.7700000,50499.7100000,304
20210225,103000,50499.9100000,50600.0100000,50134.8000000,50556.0800000,346
20210225,110000,50556.0800000,50583.0000000,50371.4200000,50479.3500000,247
20210225,113000,50479.3400000,50571.1500000,49903.1100000,50129.3100000,335
20210225,120000,50129.3100000,50164.7900000,49604.3100000,49737.1500000,260
20210225,123000,49765.1300000,49896.7000000,48840.8400000,49000.0000000,641
20210225,130000,49000.0000000,49241.0700000,48667.0100000,49028.6500000,478
20210225,133000,49029.2400000,49389.8100000,48874.0800000,49150.0000000,268
20210225,140000,49150.0000000,49826.0100000,49106.7700000,49621.4400000,309
20210225,143000,49621.4500000,50016.9600000,49621.4500000,49648.3700000,269
20210225,150000,49648.3700000,50444.4300000,49648.3600000,50348.0900000,294
20210225,153000,50348.1000000,50777.3600000,50121.1000000,50403.3500000,459
20210225,160000,50403.3400000,51540.7500000,50334.8600000,51531.4400000,807
20210225,163000,51531.4500000,52107.8300000,51351.5200000,51477.7700000,1422
20210225,170000,51477.7600000,51686.7100000,51129.7600000,51388.1800000,469
20210225,173000,51388.1800000,51550.0000000,50843.0200000,50849.4100000,537
20210225,180000,50849.4100000,51331.4800000,50642.1800000,50849.7400000,563
20210225,183000,50850.0200000,51397.2800000,50765.3100000,50955.5500000,621
20210225,190000,50955.5500000,51100.6400000,50500.0000000,50854.3000000,599
20210225,193000,50854.3000000,51374.9400000,50600.0000000,51106.5500000,553
20210225,200000,51106.5500000,51237.0000000,50616.3400000,50648.4800000,355
20210225,203000,50654.7800000,50669.2100000,49722.0000000,49742.5600000,933
20210225,210000,49742.5600000,49968.0000000,49306.2100000,49500.5300000,726
20210225,213000,49500.5300000,50067.9400000,49410.0100000,49762.1700000,672
20210225,220000,49762.1700000,49895.8700000,49250.0000000,49525.0100000,806
20210225,223000,49525.0000000,49988.3900000,49250.0000000,49547.8600000,473
20210225,230000,49547.5700000,49811.0200000,49463.3900000,49465.0100000,342
20210225,233000,49465.0000000,49519.8600000,48750.0000000,49084.7300000,952
20210226,000000,49093.3000000,49269.7600000,48500.0000000,49169.9300000,987
20210226,003000,49160.3400000,49300.0000000,48585.3700000,48888.0400000,667
20210226,010000,48888.0400000,48888.0400000,48018.0000000,48042.0100000,1032
20210226,013000,48046.3200000,48672.7200000,47402.4500000,48672.7200000,1344
20210226,020000,48672.7200000,48849.4400000,47794.8200000,48200.0000000,686
20210226,023000,48195.5200000,48454.2300000,47600.0000000,48272.7200000,766
20210226,030000,48270.7400000,48341.1300000,46700.0000000,47058.4800000,1616
20210226,033000,47063.9000000,47633.8800000,46583.0000000,46740.8500000,1186
20210226,040000,46740.8600000,46864.0200000,46000.0000000,46825.6700000,1879
20210226,043000,46825.6700000,47500.0000000,46533.2800000,47173.4400000,1282
20210226,050000,47171.0400000,47388.6800000,46266.4000000,46534.8100000,1198
20210226,053000,46503.7400000,47390.7000000,46145.5000000,47301.8400000,992
20210226,060000,47301.8400000,47822.9300000,46806.1100000,47370.1000000,827
20210226,063000,47370.0900000,47655.7300000,46750.0000000,47401.9200000,728
20210226,070000,47398.0200000,47500.0000000,47000.4000000,47358.1800000,510
20210226,073000,47358.1800000,47792.1700000,47256.2500000,47507.6900000,526
20210226,080000,47506.2700000,47561.0200000,46825.0000000,47012.3200000,523
20210226,083000,47019.3800000,47200.0000000,46453.6500000,46632.3700000,622
20210226,090000,46632.3700000,46823.7000000,45510.0000000,45527.1100000,893
20210226,093000,45525.0100000,46516.9600000,45507.2500000,45825.8500000,588
20210226,100000,45824.8600000,46458.6300000,45765.9800000,46065.0800000,348
20210226,103000,46084.0100000,46412.9200000,45000.0000000,45373.5500000,1021
20210226,110000,45373.5500000,45684.8900000,44150.0000000,44978.9600000,2158
20210226,113000,44977.6500000,45874.3600000,44927.7700000,45624.7300000,581
20210226,120000,45663.6800000,45958.6800000,45507.8400000,45719.2500000,414
20210226,123000,45734.8600000,46621.1900000,45339.5400000,45936.2000000,530
20210226,130000,45936.2000000,46614.7400000,45786.2400000,46431.3900000,256
20210226,133000,46420.6900000,46824.7100000,46185.5000000,46630.6800000,242
20210226,140000,46630.6800000,46896.6700000,46379.3000000,46720.4200000,256
20210226,143000,46723.8300000,46867.6700000,46000.0000000,46193.0200000,347
20210226,150000,46188.7800000,46456.4200000,45669.4700000,46435.9200000,434
20210226,153000,46444.4400000,47147.9400000,46303.6200000,47102.6700000,682
20210226,160000,47096.3600000,47290.5700000,46735.4800000,46820.0100000,575
20210226,163000,46820.0100000,46991.2200000,46134.7100000,46195.5900000,609
20210226,170000,46200.5600000,46600.0000000,45836.9000000,45945.1700000,1077
20210226,173000,45945.1700000,46888.0000000,45838.4400000,46799.9300000,873
20210226,180000,46799.9300000,47450.0000000,46799.9200000,46886.1200000,932
20210226,183000,46886.2900000,46911.0200000,46345.6900000,46351.1300000,1042
20210226,190000,46351.2300000,47890.1000000,46316.6100000,47628.0300000,1540
20210226,193000,47618.5600000,48246.6600000,47501.0200000,47932.5500000,983
20210226,200000,47932.5400000,48200.0000000,47640.0000000,48171.3200000,585
20210226,203000,48171.3200000,48464.6400000,47780.1900000,47858.4000000,578
20210226,210000,47858.4000000,48121.8300000,47559.0100000,47681.3400000,456
20210226,213000,47681.3400000,47894.3500000,47355.4800000,47368.1900000,538
20210226,220000,47368.2000000,47812.7100000,47254.9900000,47300.8500000,576
20210226,223000,47300.8400000,47450.3600000,47000.0000000,47190.9200000,562
20210226,230000,47190.7300000,47246.8700000,46596.0400000,46917.8200000,703
20210226,233000,46919.9900000,47092.2800000,46111.5600000,46165.1400000,604
20210227,000000,46157.3800000,46908.1900000,46030.8900000,46250.4900000,892
20210227,003000,46250.1900000,46878.4500000,46063.2500000,46776.1700000,600
20210227,010000,46767.0300000,46824.6700000,45471.5400000,45665.9900000,860
20210227,013000,45665.9900000,45988.0700000,45088.0000000,45769.3600000,1022
20210227,020000,45775.3700000,45968.9800000,45397.0000000,45507.4100000,590
20210227,023000,45507.4000000,46379.1600000,45405.0100000,46241.3400000,530
20210227,030000,46240.3300000,46465.1600000,46134.8700000,46326.2000000,284
20210227,033000,46319.7900000,46966.8400000,46176.1900000,46736.5100000,409
20210227,040000,46750.5800000,47577.3500000,46710.4900000,47559.2900000,395
20210227,043000,47557.1200000,47750.0000000,47360.7400000,47550.0000000,485
20210227,050000,47550.0000000,47937.3300000,47431.3500000,47749.0000000,489
20210227,053000,47749.0000000,47849.9900000,47500.0000000,47672.4800000,465
20210227,060000,47672.4700000,47999.9900000,47200.0000000,47339.5700000,521
20210227,063000,47339.5600000,47890.0000000,47228.7900000,47466.6400000,322
20210227,070000,47466.6400000,47900.0000000,47424.0200000,47424.0200000,259
20210227,073000,47424.0200000,47780.6800000,47278.8500000,47756.3000000,240
20210227,080000,47749.4400000,47900.0000000,47537.5600000,47650.0100000,156
20210227,083000,47650.0000000,47953.1200000,47477.2800000,47564.0300000,169
20210227,090000,47568.8100000,47803.7100000,47452.9700000,47780.2300000,222
20210227,093000,47790.7000000,47884.2700000,47595.6700000,47684.5000000,217
20210227,100000,47673.5000000,48356.8600000,47531.1800000,47532.5200000,358
20210227,103000,47547.2900000,47600.0000000,46829.0900000,47365.4000000,574
20210227,110000,47365.3900000,47365.3900000,46950.0100000,47167.3400000,212
20210227,113000,47157.9300000,47251.7700000,46520.1700000,46540.6100000,214
20210227,120000,46539.4900000,46767.3400000,46387.5100000,46612.3700000,229
20210227,123000,46614.8200000,46797.7200000,46302.9600000,46560.5900000,165
20210227,130000,46565.3900000,46735.8800000,46224.0000000,46662.6800000,191
20210227,133000,46659.7800000,47022.8200000,46604.7600000,46833.0600000,156
20210227,140000,46830.0000000,47090.3700000,46731.1500000,46794.2300000,153
20210227,143000,46794.2400000,47349.8800000,46710.0000000,47284.0600000,149
20210227,150000,47284.0600000,47628.1900000,47179.4600000,47295.0700000,193
20210227,153000,47305.7600000,47481.3100000,46757.7100000,47046.0900000,364
20210227,160000,47042.3600000,47821.5500000,46900.0100000,47438.8700000,455
20210227,163000,47450.0000000,47622.5500000,47096.3500000,47597.7600000,151
20210227,170000,47600.5700000,47716.6800000,47304.0600000,47463.7400000,151
20210227,173000,47467.1900000,47647.5800000,47235.5700000,47296.2600000,181
20210227,180000,47294.6500000,47294.6500000,46864.6300000,47108.0900000,222
20210227,183000,47103.0400000,47387.7000000,47045.2700000,47095.3600000,238
20210227,190000,47087.5700000,47087.5700000,46363.6300000,46561.7500000,531
20210227,193000,46561.7500000,46990.9300000,46313.5500000,46990.9300000,365
20210227,200000,46990.5300000,46990.9300000,46679.3500000,46929.8900000,221
20210227,203000,46929.8800000,47215.5100000,46762.9900000,47034.5800000,229
20210227,210000,47030.6600000,47110.0000000,46862.5400000,47097.8200000,270
20210227,213000,47097.8200000,47183.6000000,46949.2300000,47087.9900000,221
20210227,220000,47087.9900000,47349.4700000,47087.0900000,47175.0100000,289
20210227,223000,47175.0100000,47468.2800000,47076.6500000,47231.7100000,269
20210227,230000,47231.7100000,47490.0000000,47210.0100000,47450.0000000,209
20210227,233000,47449.6200000,47592.9900000,47216.3000000,47358.2700000,339
20210228,000000,47363.0000000,47420.0000000,46944.1100000,47115.2200000,343
20210228,003000,47115.2300000,47200.0000000,46979.5900000,47100.0000000,292
20210228,010000,47099.9900000,47135.5900000,46600.0000000,46872.1500000,443
20210228,013000,46872.1600000,46872.1600000,46315.9400000,46390.5100000,893
20210228,020000,46390.5000000,46730.8700000,45810.0000000,45889.0700000,523
20210228,023000,45880.2600000,45999.9900000,45055.0000000,45215.6100000,1427
20210228,030000,45216.2800000,46499.9900000,45148.2400000,46180.7500000,724
20210228,033000,46169.9200000,46641.2000000,45655.1000000,46309.4500000,672
20210228,040000,46303.1200000,46656.0000000,46067.5800000,46402.6600000,287
20210228,043000,46402.6500000,46643.5400000,46250.0000000,46506.8500000,191
20210228,050000,46506.8500000,46549.3300000,46144.2300000,46470.5300000,206
20210228,053000,46470.5300000,46523.0000000,45751.2100000,45852.9200000,269
20210228,060000,45857.9800000,45994.9400000,45290.0000000,45437.4700000,426
20210228,063000,45438.9900000,45734.1700000,45169.0100000,45450.4600000,488
20210228,070000,45450.4500000,45543.8100000,44501.0000000,44677.1100000,1111
20210228,073000,44677.9000000,44989.9900000,44350.5500000,44711.9900000,798
20210228,080000,44706.9600000,45162.3600000,44375.3500000,44440.0600000,528
20210228,083000,44439.8000000,45581.7600000,44250.0000000,45129.0600000,633
20210228,090000,45121.0100000,45361.5700000,44560.0000000,44804.8500000,373
20210228,093000,44814.4800000,44900.0100000,43810.1900000,44881.5300000,1308
20210228,100000,44881.6800000,44985.6300000,44350.9400000,44371.0700000,279
20210228,103000,44371.1700000,44778.8100000,44113.4600000,44549.2700000,403
20210228,110000,44555.1000000,44734.5900000,44220.5500000,44424.9000000,201
20210228,113000,44420.5600000,45104.6900000,44414.6700000,45092.5000000,248
20210228,120000,45097.2300000,45289.1600000,44810.8300000,44883.7500000,186
20210228,123000,44872.8200000,45495.0000000,44715.6100000,45114.5600000,289
20210228,130000,45117.9300000,45355.7700000,45001.8500000,45123.0100000,242
20210228,133000,45115.0800000,45536.0300000,44800.0000000,45350.0000000,252
20210228,140000,45350.0000000,45438.7600000,45140.1700000,45202.2300000,161
20210228,143000,45200.0400000,45507.8000000,45016.2100000,45374.2300000,159
20210228,150000,45374.2300000,45477.7600000,45234.5200000,45289.3600000,158
20210228,153000,45289.3600000,45500.0000000,44800.0000000,45060.0200000,213
20210228,160000,45060.0100000,45060.0200000,44543.5900000,44780.1500000,213
20210228,163000,44780.1400000,44938.1400000,44411.1800000,44475.6500000,337
20210228,170000,44475.6500000,44673.7200000,44150.4600000,44203.7600000,288
20210228,173000,44208.5600000,44418.3500000,43465.0000000,44198.8000000,1210
20210228,180000,44194.4800000,44634.7300000,44136.6100000,44602.4700000,420
20210228,183000,44584.2900000,44637.2600000,43707.0000000,43742.5600000,544
20210228,190000,43748.0400000,43817.6100000,43178.9000000,43407.6700000,1095
20210228,193000,43408.6400000,43950.6100000,43016.0000000,43387.0400000,962
20210228,200000,43384.1400000,43834.0400000,43339.3300000,43587.8300000,645
20210228,203000,43587.8300000,43989.0000000,43318.6900000,43595.8400000,520
20210228,210000,43598.4500000,43680.4500000,43131.9700000,43170.0100000,486
20210228,213000,43170.0100000,43650.0000000,43115.2000000,43630.8100000,497
20210228,220000,43630.8200000,43828.8100000,43101.0000000,43734.6600000,485
20210228,223000,43734.1600000,43854.6900000,43511.7300000,43584.8200000,419
20210228,230000,43582.6300000,44596.0000000,43576.0000000,44511.0000000,584
20210228,233000,44508.5500000,44653.1900000,44178.8800000,44349.3700000,519
20210301,000000,44349.3800000,45063.4600000,44190.9500000,44961.4100000,441
20210301,003000,44961.4200000,45493.0700000,44961.4100000,45152.3900000,745
20210301,010000,45173.4900000,45440.7200000,45161.3900000,45254.8000000,382
20210301,013000,45254.7900000,45436.0000000,45155.0000000,45351.0500000,246
20210301,020000,45351.0500000,45353.5600000,44874.8000000,45266.1500000,402
20210301,023000,45266.1400000,45998.0000000,45266.0800000,45625.6700000,603
20210301,030000,45625.3900000,45700.0000000,44921.5500000,45231.7500000,621
20210301,033000,45231.7400000,46435.0700000,45042.1300000,46265.6100000,747
20210301,040000,46264.7100000,46694.8200000,46243.0900000,46325.6500000,639
20210301,043000,46329.2300000,46436.6600000,45950.0000000,46211.7800000,548
20210301,050000,46211.8500000,46593.1400000,46149.8200000,46271.3200000,505
20210301,053000,46266.8500000,46888.8800000,46208.2700000,46761.3300000,644
20210301,060000,46761.3300000,46894.8300000,46444.4900000,46526.2500000,551
20210301,063000,46518.3200000,46642.6900000,46252.0700000,46584.3500000,445
20210301,070000,46584.3500000,46591.0700000,46251.3200000,46389.9000000,284
20210301,073000,46390.1700000,46537.4000000,46016.8500000,46194.1500000,261
20210301,080000,46194.1500000,46742.5600000,46045.0000000,46521.1400000,285
20210301,083000,46526.4300000,46534.0400000,46027.1000000,46090.9600000,206
20210301,090000,46080.3700000,46253.7700000,46077.2900000,46235.4100000,179
20210301,093000,46238.4900000,46298.1400000,46107.2400000,46282.8900000,144
20210301,100000,46282.8800000,46305.0800000,45680.0000000,45899.9300000,307
20210301,103000,45899.9700000,46250.0000000,45893.6500000,46160.0100000,165
20210301,110000,46160.0000000,46441.1900000,45944.6600000,46319.9900000,184
20210301,113000,46326.4600000,47152.0000000,46319.9900000,46961.9000000,382
20210301,120000,46961.9000000,47358.0200000,46900.0100000,47079.9900000,399
20210301,123000,47079.9800000,47500.0000000,47010.3600000,47224.4000000,636
20210301,130000,47234.2100000,47555.6700000,47173.7100000,47400.0100000,189
20210301,133000,47414.2300000,47501.4800000,46992.6800000,47213.0900000,368
20210301,140000,47214.6300000,47833.3300000,47209.9500000,47698.2700000,567
20210301,143000,47698.2700000,47950.0000000,47540.0300000,47748.8700000,438
20210301,150000,47748.8700000,47964.5300000,47582.6600000,47826.8900000,331
20210301,153000,47826.5200000,48061.8200000,47526.6800000,47549.8800000,427
20210301,160000,47550.7800000,48120.0000000,47550.7800000,48011.6400000,499
20210301,163000,48011.6400000,48552.9200000,48011.6400000,48212.4000000,765
20210301,170000,48212.4000000,48349.7900000,47856.1900000,47889.2800000,534
20210301,173000,47889.2700000,48384.0200000,47696.5700000,48280.2700000,617
20210301,180000,48280.2700000,48688.0000000,48150.0000000,48155.3000000,1080
20210301,183000,48156.2200000,49018.0000000,48150.0000000,48904.5500000,1291
20210301,190000,48904.5500000,49451.0000000,48900.0000000,49317.6100000,1436
20210301,193000,49317.6100000,49589.0000000,48890.0000000,49187.1000000,1050
20210301,200000,49191.5100000,49318.8900000,48649.5200000,49155.5900000,716
20210301,203000,49163.0800000,49313.1900000,48801.4000000,49117.9000000,744
20210301,210000,49117.8900000,49205.5600000,48571.2700000,48614.1300000,841
20210301,213000,48612.7700000,48820.7800000,48265.4000000,48475.8600000,710
20210301,220000,48465.3100000,48648.8400000,48347.0300000,48513.5400000,409
20210301,223000,48513.5300000,48750.0000000,48270.0100000,48300.0000000,369
20210301,230000,48300.0000000,48488.0000000,48025.2700000,48277.3500000,650
20210301,233000,48277.3400000,48971.9400000,48249.5400000,48435.2100000,601
20210302,000000,48420.6600000,48671.7600000,48012.9000000,48610.5700000,739
20210302,003000,48609.6300000,48777.2800000,48409.3100000,48620.1000000,305
20210302,010000,48620.1000000,48947.0000000,48524.8100000,48863.2200000,273
20210302,013000,48863.2300000,48995.0000000,48667.1100000,48995.0000000,341
20210302,020000,48995.0000000,49350.0000000,48995.0000000,49182.8000000,429
20210302,023000,49182.7900000,49829.0000000,49130.6500000,49711.9900000,458
20210302,030000,49712.0000000,49811.0200000,49500.0000000,49639.4000000,368
20210302,033000,49635.3000000,50250.0000000,49551.3300000,50245.2700000,851
20210302,040000,50241.8700000,50241.8700000,49350.0000000,49423.6700000,627
20210302,043000,49423.6600000,49423.6700000,48756.6100000,48945.6500000,551
20210302,050000,48943.7100000,49477.4100000,48841.2800000,49430.0100000,417
20210302,053000,49430.0100000,49598.0000000,49090.8200000,49461.0900000,356
20210302,060000,49461.0900000,49832.1600000,49223.1200000,49318.8500000,314
20210302,063000,49318.8400000,49435.8400000,49000.0000000,49003.9400000,464
20210302,070000,49003.9400000,49120.0000000,48868.3800000,49004.8700000,425
20210302,073000,49009.5600000,49245.3700000,48685.0000000,48776.1100000,583
20210302,080000,48780.5600000,49186.6300000,48772.0000000,49186.6300000,243
20210302,083000,49187.0600000,49421.6500000,48400.0000000,48917.3300000,500
20210302,090000,48924.1500000,49042.8500000,48686.1800000,48706.4600000,146
20210302,093000,48706.4500000,48759.2200000,48380.0000000,48725.3400000,409
20210302,100000,48725.3300000,48880.0600000,48552.8200000,48690.4300000,141
20210302,103000,48690.4300000,48757.6200000,48400.0000000,48677.4700000,173
20210302,110000,48677.4700000,48844.9300000,48373.7400000,48384.7100000,165
20210302,113000,48379.7100000,48973.8800000,48342.4300000,48973.8800000,273
20210302,120000,48973.8700000,49248.6000000,48850.0000000,48897.9700000,188
20210302,123000,48897.9700000,49177.1200000,48897.9700000,49039.5200000,163
20210302,130000,49039.5300000,49287.0600000,49022.6900000,49173.2800000,123
20210302,133000,49173.2800000,49298.8600000,48940.6000000,49034.2400000,122
20210302,140000,49031.2700000,49200.0000000,48582.1200000,48739.2500000,114
20210302,143000,48745.7100000,48903.4600000,48582.1200000,48889.4200000,132
20210302,150000,48889.4300000,49090.0100000,48846.9200000,48895.5400000,120
20210302,153000,48899.2500000,49158.7800000,48620.2400000,48621.7400000,219
20210302,160000,48621.7400000,48899.8100000,48620.8900000,48854.4700000,147
20210302,163000,48855.1500000,49111.0000000,48813.8600000,49091.4100000,163
20210302,170000,49094.4800000,49100.0000000,48767.7800000,49034.8300000,181
20210302,173000,49035.1900000,49750.0000000,48978.3100000,49627.6500000,460
20210302,180000,49619.3100000,49654.8600000,48812.6200000,48926.4400000,513
20210302,183000,48928.0500000,49088.3200000,48493.3200000,48623.6500000,614
20210302,190000,48623.6500000,48767.2600000,48426.3400000,48714.7500000,272
20210302,193000,48714.7500000,48749.0000000,48451.5000000,48661.2900000,346
20210302,200000,48661.2900000,48669.1800000,47300.0000000,47538.8500000,1461
20210302,203000,47536.3800000,47944.8500000,47201.3500000,47919.3100000,841
20210302,210000,47922.7400000,48002.8200000,47669.0000000,47891.9500000,346
20210302,213000,47891.9500000,48081.5900000,47620.0000000,47863.5100000,270
20210302,220000,47863.5200000,47939.6200000,47551.0000000,47691.6300000,388
20210302,223000,47690.1200000,47810.0300000,47160.5900000,47608.2600000,500
20210302,230000,47616.8900000,47946.0600000,47410.0100000,47476.0300000,298
20210302,233000,47476.0400000,47650.0000000,47287.5200000,47505.8400000,379
20210303,000000,47505.8400000,47634.6300000,47075.1100000,47555.7300000,545
20210303,003000,47555.7300000,47882.6000000,47453.7100000,47698.9400000,301
20210303,010000,47698.9400000,47698.9500000,47300.0000000,47434.1500000,233
20210303,013000,47440.5700000,47949.9800000,47373.2900000,47662.6800000,194
20210303,020000,47662.6800000,47997.9300000,47658.7300000,47840.4600000,177
20210303,023000,47840.4600000,48360.2200000,47760.8200000,48067.7100000,309
20210303,030000,48060.0100000,48541.7000000,48021.4900000,48511.6000000,302
20210303,033000,48502.1800000,48752.5500000,48161.7500000,48717.1500000,275
20210303,040000,48725.5000000,48809.6800000,48478.3400000,48564.1500000,228
20210303,043000,48559.7300000,48900.0000000,48514.0200000,48584.5600000,281
20210303,050000,48589.2200000,48899.9800000,48588.9300000,48885.4900000,128
20210303,053000,48885.5000000,48977.0000000,48506.4800000,48699.9900000,297
20210303,060000,48700.0000000,48823.0100000,48576.7500000,48632.0200000,212
20210303,063000,48628.9700000,48875.2300000,48621.4400000,48681.8000000,133
20210303,070000,48681.8000000,48749.9900000,48527.6200000,48736.0400000,176
20210303,073000,48736.0400000,49337.2400000,48694.9900000,49173.4200000,610
20210303,080000,49173.4200000,49325.6200000,49082.6100000,49141.4900000,446
20210303,083000,49142.3100000,49439.4800000,49095.7100000,49439.1700000,307
20210303,090000,49439.2200000,49470.3400000,48862.6200000,49105.2200000,232
20210303,093000,49110.7200000,49435.7200000,49110.7200000,49319.9000000,168
20210303,100000,49319.8900000,49686.2200000,49319.8900000,49585.9700000,624
20210303,103000,49585.9700000,49957.0000000,49556.8200000,49775.0100000,472
20210303,110000,49783.9400000,49996.9900000,49705.7500000,49800.7200000,202
20210303,113000,49800.7200000,50759.9500000,49800.7200000,50685.2600000,714
20210303,120000,50685.0400000,50995.0000000,50575.7200000,50926.7400000,561
20210303,123000,50926.7500000,51448.3100000,50753.6400000,51417.0900000,736
20210303,130000,51419.9700000,51516.9700000,51061.2400000,51475.8600000,462
20210303,133000,51477.7500000,51721.6300000,51252.4900000,51466.3700000,790
20210303,140000,51464.9900000,51800.0000000,51356.8900000,51453.0500000,485
20210303,143000,51451.7500000,51820.6400000,51451.7400000,51720.0000000,397
20210303,150000,51720.0000000,51753.2500000,51195.0800000,51689.1800000,398
20210303,153000,51689.1800000,51750.0000000,51397.2200000,51651.3600000,289
20210303,160000,51655.6200000,52600.0000000,51655.6200000,52593.8300000,976
20210303,163000,52593.8400000,52666.0000000,51626.2000000,51803.4300000,790
20210303,170000,51803.0400000,51998.8000000,51234.1600000,51560.8400000,567
20210303,173000,51561.5400000,51561.5500000,50700.0000000,50800.0000000,995
20210303,180000,50800.0000000,51200.0000000,50599.7100000,50741.3900000,1361
20210303,183000,50741.3800000,51142.5800000,50589.1500000,50899.0800000,519
20210303,190000,50898.7200000,50899.9500000,50510.0300000,50808.0200000,382
20210303,193000,50808.0200000,51492.7300000,50789.8900000,51491.7200000,701
20210303,200000,51492.7400000,51500.0000000,51027.9900000,51145.1500000,355
20210303,203000,51145.1500000,51500.0000000,51145.1400000,51224.0000000,456
20210303,210000,51224.0000000,51494.0900000,50884.1300000,51373.9800000,484
20210303,213000,51359.8900000,51650.0000000,51300.6600000,51461.2300000,367
20210303,220000,51461.2300000,51551.8200000,51139.9900000,51274.5800000,237
20210303,223000,51274.5800000,51283.1400000,50300.0000000,50516.7700000,659
20210303,230000,50516.7800000,51035.9400000,50382.8200000,50887.1900000,417
20210303,233000,50887.2000000,51196.0200000,50730.8200000,50882.5900000,333
20210304,000000,50882.5900000,51069.4600000,50476.5100000,50542.8200000,390
20210304,003000,50559.4900000,50834.2100000,50383.0000000,50834.2100000,282
20210304,010000,50834.2100000,51174.9100000,50754.7800000,50946.1600000,244
20210304,013000,50946.1700000,51350.0000000,50675.6100000,51051.4500000,260
20210304,020000,51051.6300000,51073.9800000,50509.9900000,50575.1800000,257
20210304,023000,50578.8900000,51077.7100000,50429.1300000,50916.6500000,342
20210304,030000,50916.6500000,50924.3800000,50360.0000000,50360.0000000,303
20210304,033000,50370.3300000,50570.5800000,49933.0000000,50530.0000000,589
20210304,040000,50530.0000000,51178.9700000,50430.0000000,50902.9800000,288
20210304,043000,50902.9900000,51644.3700000,50714.7600000,51576.5200000,548
20210304,050000,51570.0800000,51660.0000000,51350.0000000,51506.6900000,593
20210304,053000,51508.1000000,51798.3300000,51325.9100000,51442.1000000,351
20210304,060000,51436.6400000,51483.9400000,50805.0000000,50805.0100000,269
20210304,063000,50805.0100000,51048.1100000,50255.0000000,50325.9400000,442
20210304,070000,50330.7000000,50392.1100000,49444.0000000,49600.0000000,1129
20210304,073000,49600.0000000,49875.9400000,49409.7500000,49700.0000000,564
20210304,080000,49691.5900000,49750.0000000,48999.9500000,49063.7400000,579
20210304,083000,49067.3400000,49382.8900000,49025.1900000,49225.6400000,321
20210304,090000,49215.5600000,49729.3800000,49108.0000000,49705.2200000,247
20210304,093000,49705.2200000,49918.0400000,49271.9300000,49697.7800000,330
20210304,100000,49697.7800000,49697.7800000,49280.9300000,49412.6500000,177
20210304,103000,49412.6600000,49846.9900000,49352.7700000,49686.9000000,254
20210304,110000,49690.3800000,49758.3900000,49509.9000000,49732.0400000,153
20210304,113000,49720.4100000,50744.4100000,49720.4100000,50459.5400000,372
20210304,120000,50445.2200000,50544.7700000,50036.4500000,50240.4200000,145
20210304,123000,50240.4300000,50253.5400000,48657.0000000,48718.1400000,632
20210304,130000,48725.8600000,49177.8700000,48562.1500000,49099.9900000,625
20210304,133000,49100.0000000,49574.5400000,48773.5100000,49035.5900000,425
20210304,140000,49041.4100000,49404.7900000,48996.8600000,49248.3800000,295
20210304,143000,49250.1400000,49460.2200000,48915.7800000,49023.5100000,342
20210304,150000,49023.5000000,49536.2900000,49023.5000000,49355.0700000,283
20210304,153000,49355.0700000,49790.1400000,49213.6600000,49455.5700000,336
20210304,160000,49459.6700000,49486.4600000,49150.0000000,49401.5700000,326
20210304,163000,49402.1700000,49598.7500000,48757.7700000,49487.5400000,499
20210304,170000,49486.2900000,49757.3600000,49282.5700000,49684.4200000,388
20210304,173000,49683.0000000,49763.9800000,49390.5500000,49693.5400000,270
20210304,180000,49693.5400000,50600.0000000,49245.0700000,49439.1200000,962
20210304,183000,49439.1200000,49487.8700000,48778.0000000,49284.8400000,867
20210304,190000,49275.6600000,49799.0000000,49204.2900000,49415.2700000,430
20210304,193000,49417.6100000,49922.5200000,49288.9900000,49788.4900000,375
20210304,200000,49788.4800000,50050.0000000,49632.8400000,49711.1100000,368
20210304,203000,49711.1200000,49943.9500000,49142.9000000,49408.3000000,586
20210304,210000,49414.2500000,49448.9600000,48258.8800000,48462.9000000,1523
20210304,213000,48462.9000000,48600.7200000,48033.0000000,48388.9600000,1284
20210304,220000,48393.4500000,48412.8500000,47543.2100000,47558.8400000,1078
20210304,223000,47558.8400000,48321.5100000,47543.2200000,48107.1300000,705
20210304,230000,48105.8300000,48385.4800000,47829.2800000,47961.1800000,565
20210304,233000,47981.9700000,48106.5800000,47502.0000000,47995.4300000,807
20210305,000000,47988.3300000,48249.0000000,47864.2200000,48211.9200000,323
20210305,003000,48221.4300000,48409.9700000,47980.8800000,48357.2600000,405
20210305,010000,48357.2600000,48390.0000000,47798.5200000,47900.0000000,379
20210305,013000,47900.0000000,48200.0000000,47834.0900000,48133.4400000,340
20210305,020000,48138.4100000,48338.4700000,48044.7700000,48225.6500000,133
20210305,023000,48229.2600000,48647.5300000,48030.4400000,48505.0200000,291
20210305,030000,48504.6200000,48689.7700000,48334.2600000,48368.5200000,206
20210305,033000,48370.9700000,48380.3600000,46715.0000000,46901.0600000,1589
20210305,040000,46914.3200000,47141.0500000,46502.0000000,46808.6800000,1083
20210305,043000,46808.9800000,46960.3500000,46219.3200000,46395.3300000,1276
20210305,050000,46395.3300000,46841.3700000,46327.2600000,46699.3700000,478
20210305,053000,46692.5600000,46977.0000000,46346.2800000,46749.2600000,475
