time,symbol,side,type,quantity,price,total,fee,status
2021-01-05T11:41:06.773,BTCUSDT,BUY,MARKET,0.00040000,31598.57000000,12.639428,0.00023520,FILLED
2021-01-05T11:41:33.993,BTCUSDT,SELL,MARKET,0.00001500,31573.62000000,0.4736043,0.00000881,FILLED
2021-01-05T11:42:33.605,BTCUSDT,BUY,MARKET,0.00040000,31600.71000000,12.640284,0.00023501,FILLED
2021-01-05T11:42:41.727,BTCUSDT,SELL,MARKET,0.00040000,31588.32000000,12.635328000000001,0.00023506,FILLED
2021-01-05T11:44:25.567,BTCUSDT,BUY,MARKET,0.00040000,31624.25000000,12.649700000000001,0.00023455,FILLED
2021-01-05T11:46:02.428,BTCUSDT,SELL,MARKET,0.00040000,31590.55000000,12.63622,0.00023453,FILLED
2021-01-05T11:46:45.895,BTCUSDT,BUY,MARKET,0.00040000,31600.00000000,12.64,0.00023475,FILLED
2021-01-05T11:46:47.978,BTCUSDT,SELL,MARKET,0.00040000,31586.70000000,12.634680000000001,0.00023481,FILLED
2021-01-05T11:47:00.398,BTCUSDT,BUY,MARKET,0.00040000,31599.95000000,12.639980000000001,0.00023475,FILLED
2021-01-05T11:47:02.361,BTCUSDT,SELL,MARKET,0.00040000,31593.49000000,12.637396,0.00023487,FILLED
2021-01-05T11:48:12.912,BTCUSDT,BUY,MARKET,0.00040000,31620.00000000,12.648000000000001,0.00023466,FILLED
2021-01-05T11:52:53.384,BTCUSDT,BUY,MARKET,0.00040000,31645.29000000,12.658116000000001,0.00023484,FILLED
2021-01-05T11:52:55.113,BTCUSDT,SELL,MARKET,0.00040000,31639.92000000,12.655968,0.00023472,FILLED
2021-01-05T11:53:28.197,BTCUSDT,BUY,MARKET,0.00040000,31660.55000000,12.66422,0.00023475,FILLED
2021-01-05T11:53:36.448,BTCUSDT,SELL,MARKET,0.00040000,31644.44000000,12.657776,0.00023487,FILLED
2021-01-05T11:53:43.434,BTCUSDT,BUY,MARKET,0.00040000,31663.96000000,12.665584,0.00023475,FILLED
2021-01-05T11:54:27.733,BTCUSDT,SELL,MARKET,0.00040000,31646.44000000,12.658576,0.00023419,FILLED
2021-01-05T11:54:32.054,BTCUSDT,BUY,MARKET,0.00040000,31655.52000000,12.662208000000001,0.00023442,FILLED
2021-01-05T11:54:33.927,BTCUSDT,SELL,MARKET,0.00040000,31632.85000000,12.65314,0.00023409,FILLED
2021-01-05T11:57:04.605,BTCUSDT,BUY,MARKET,0.00040000,31646.40000000,12.658560000000001,0.00023366,FILLED
2021-01-05T12:06:39.135,BTCUSDT,SELL,MARKET,0.00040000,31871.29000000,12.748516,0.00023615,FILLED
2021-01-05T12:06:43.15,BTCUSDT,BUY,MARKET,0.00040000,31880.99000000,12.752396000000001,0.00023623,FILLED
2021-01-05T12:07:02.356,BTCUSDT,SELL,MARKET,0.00040000,31876.43000000,12.750572,0.00023619,FILLED
2021-01-05T12:07:10.564,BTCUSDT,BUY,MARKET,0.00040000,31895.03000000,12.758012,0.00023636,FILLED
2021-01-05T12:07:14.903,BTCUSDT,SELL,MARKET,0.00010700,31883.38000000,3.41152166,0.00006324,FILLED
2021-01-05T12:16:11.455,BTCUSDT,SELL,MARKET,0.00040000,31776.56000000,12.710624000000001,0.00023602,FILLED
2021-01-05T12:16:15.265,BTCUSDT,BUY,MARKET,0.00040000,31796.33000000,12.718532000000002,0.00023612,FILLED
2021-01-05T12:29:17.741,BTCUSDT,BUY,MARKET,0.00040000,31833.31000000,12.733324000000001,0.00023631,FILLED
2021-01-05T12:29:25.751,BTCUSDT,SELL,MARKET,0.00040000,31803.11000000,12.721244,0.00023641,FILLED
2021-01-05T12:29:27.806,BTCUSDT,BUY,MARKET,0.00040000,31823.10000000,12.72924,0.00023631,FILLED
2021-01-05T12:29:29.816,BTCUSDT,SELL,MARKET,0.00000700,31813.09000000,0.22269163,0.00000413,FILLED
2021-01-05T12:29:38.176,BTCUSDT,BUY,MARKET,0.00040000,31815.72000000,12.726288,0.00023631,FILLED
2021-01-05T12:29:40.328,BTCUSDT,SELL,MARKET,0.00040000,31813.09000000,12.725236,0.00023649,FILLED
2021-01-05T12:29:44.738,BTCUSDT,BUY,MARKET,0.00040000,31817.47000000,12.726988,0.00023631,FILLED
2021-01-05T12:29:46.74,BTCUSDT,SELL,MARKET,0.00040000,31798.79000000,12.719516,0.00023638,FILLED
2021-01-05T12:30:06.626,BTCUSDT,BUY,MARKET,0.00040000,31814.30000000,12.72572,0.00023631,FILLED
2021-01-05T12:30:12.883,BTCUSDT,SELL,MARKET,0.00040000,31798.66000000,12.719464,0.00023594,FILLED
2021-01-05T12:31:29.279,BTCUSDT,BUY,MARKET,0.00040000,31802.97000000,12.721188000000001,0.00023583,FILLED
2021-01-05T12:31:31.354,BTCUSDT,SELL,MARKET,0.00040000,31797.97000000,12.719188,0.00023620,FILLED
2021-01-05T12:31:39.497,BTCUSDT,BUY,MARKET,0.00040000,31809.58000000,12.723832000000002,0.00023583,FILLED
2021-01-05T12:31:45.551,BTCUSDT,SELL,MARKET,0.00040000,31800.65000000,12.720260000000001,0.00023622,FILLED
2021-01-05T12:33:15.178,BTCUSDT,BUY,MARKET,0.00040000,31785.30000000,12.714120000000001,0.00023573,FILLED
2021-01-05T12:33:17.19,BTCUSDT,SELL,MARKET,0.00040000,31775.79000000,12.710316,0.00023570,FILLED
2021-01-05T12:33:23.502,BTCUSDT,BUY,MARKET,0.00040000,31790.00000000,12.716000000000001,0.00023573,FILLED
2021-01-05T12:33:33.993,BTCUSDT,SELL,MARKET,0.00040000,31771.42000000,12.708568,0.00023567,FILLED
2021-01-05T12:34:15.3,BTCUSDT,BUY,MARKET,0.00040000,31784.25000000,12.713700000000001,0.00023595,FILLED
2021-01-05T12:35:08.536,BTCUSDT,SELL,MARKET,0.00040000,31773.72000000,12.709488,0.00023610,FILLED
2021-01-05T12:35:14.751,BTCUSDT,BUY,MARKET,0.00040000,31777.34000000,12.710936,0.00023610,FILLED
2021-01-05T12:36:23.153,BTCUSDT,SELL,MARKET,0.00040000,31777.91000000,12.711164,0.00023584,FILLED
2021-01-05T12:36:25.187,BTCUSDT,BUY,MARKET,0.00040000,31780.53000000,12.712212000000001,0.00023592,FILLED
2021-01-05T12:38:06.785,BTCUSDT,SELL,MARKET,0.00040000,31777.81000000,12.711124000000002,0.00023550,FILLED
2021-01-05T12:38:35.817,BTCUSDT,BUY,MARKET,0.00040000,31798.60000000,12.71944,0.00023575,FILLED
2021-01-05T12:38:44.372,BTCUSDT,SELL,MARKET,0.00040000,31791.40000000,12.716560000000001,0.00023580,FILLED
2021-01-05T12:38:46.306,BTCUSDT,BUY,MARKET,0.00040000,31802.61000000,12.721044000000001,0.00023575,FILLED
2021-01-05T12:38:50.54,BTCUSDT,SELL,MARKET,0.00040000,31790.29000000,12.716116000000001,0.00023579,FILLED
2021-01-05T12:38:54.523,BTCUSDT,BUY,MARKET,0.00040000,31805.00000000,12.722000000000001,0.00023575,FILLED
2021-01-05T12:39:08.596,BTCUSDT,SELL,MARKET,0.00040000,31797.65000000,12.71906,0.00023583,FILLED
2021-01-05T12:39:15.126,BTCUSDT,BUY,MARKET,0.00040000,31800.00000000,12.72,0.00023586,FILLED
2021-01-05T12:40:08.567,BTCUSDT,SELL,MARKET,0.00040000,31790.22000000,12.716088000000001,0.00023577,FILLED
2021-01-05T12:45:25.889,BTCUSDT,SELL,MARKET,0.00040000,31725.61000000,12.690244000000002,0.00023544,FILLED
2021-01-05T12:45:51.001,BTCUSDT,BUY,MARKET,0.00040000,31755.26000000,12.702104,0.00023588,FILLED
2021-01-05T12:50:33.845,BTCUSDT,BUY,MARKET,0.00040000,31824.60000000,12.72984,0.00023619,FILLED
2021-01-05T12:51:04.499,BTCUSDT,SELL,MARKET,0.00040000,31801.77000000,12.720708,0.00023613,FILLED
2021-01-05T12:52:06.819,BTCUSDT,BUY,MARKET,0.00000300,31828.05000000,0.09548415,0.00000590,FILLED
2021-01-05T12:52:21.724,BTCUSDT,SELL,MARKET,0.00040000,31820.33000000,12.728132,0.00023582,FILLED
2021-01-05T12:52:49.514,BTCUSDT,BUY,MARKET,0.00040000,31830.60000000,12.732240000000001,0.00023593,FILLED
2021-01-05T12:52:53.665,BTCUSDT,SELL,MARKET,0.00040000,31823.66000000,12.729464,0.00023584,FILLED
2021-01-05T12:52:55.674,BTCUSDT,BUY,MARKET,0.00040000,31830.60000000,12.732240000000001,0.00023593,FILLED
2021-01-05T12:53:02.441,BTCUSDT,SELL,MARKET,0.00040000,31782.04000000,12.712816,0.00023553,FILLED
2021-01-05T13:00:44.772,BTCUSDT,SELL,MARKET,0.00040000,31667.51000000,12.667004,0.00023578,FILLED
2021-01-05T13:01:02.526,BTCUSDT,BUY,MARKET,0.00040000,31658.27000000,12.663308,0.00023553,FILLED
2021-01-05T13:01:08.876,BTCUSDT,SELL,MARKET,0.00040000,31653.05000000,12.66122,0.00023553,FILLED
2021-01-05T13:01:10.979,BTCUSDT,BUY,MARKET,0.00040000,31659.06000000,12.663624,0.00023547,FILLED
2021-01-05T13:03:36.282,BTCUSDT,SELL,MARKET,0.00001100,31638.41000000,0.34802251,0.00000645,FILLED
2021-01-05T13:03:38.3,BTCUSDT,BUY,MARKET,0.00040000,31645.55000000,12.65822,0.00023517,FILLED
2021-01-05T13:03:40.398,BTCUSDT,SELL,MARKET,0.00040000,31641.76000000,12.656704,0.00023499,FILLED
2021-01-05T13:03:44.796,BTCUSDT,BUY,MARKET,0.00040000,31646.16000000,12.658464,0.00023517,FILLED
2021-01-05T13:04:25.619,BTCUSDT,SELL,MARKET,0.00040000,31646.03000000,12.658412,0.00023505,FILLED
2021-01-05T13:04:46.902,BTCUSDT,BUY,MARKET,0.00040000,31654.16000000,12.661664,0.00023521,FILLED
2021-01-05T20:43:49.457,BTCUSDT,BUY,MARKET,0.00040000,33801.16000000,13.520464000000002,0.00025218,FILLED
2021-01-05T20:48:36.204,BTCUSDT,SELL,MARKET,0.00040000,33861.27000000,13.544507999999999,0.00025330,FILLED
2021-01-05T20:48:36.513,BTCUSDT,BUY,MARKET,0.00040000,33861.86000000,13.544744000000001,0.00025408,FILLED
2021-01-05T20:48:37.624,BTCUSDT,SELL,MARKET,0.00040000,33856.40000000,13.542560000000002,0.00025327,FILLED
2021-01-05T20:48:41.762,BTCUSDT,BUY,MARKET,0.00040000,33874.03000000,13.549612,0.00025408,FILLED
2021-01-05T20:48:43.842,BTCUSDT,SELL,MARKET,0.00040000,33871.86000000,13.548744000000001,0.00025338,FILLED
2021-01-05T20:48:45.758,BTCUSDT,BUY,MARKET,0.00040000,33878.12000000,13.551248000000001,0.00025408,FILLED
2021-01-05T20:48:47.764,BTCUSDT,SELL,MARKET,0.00040000,33876.88000000,13.550752,0.00025342,FILLED
2021-01-05T20:48:49.835,BTCUSDT,BUY,MARKET,0.00040000,33872.99000000,13.549196,0.00025408,FILLED
2021-01-05T20:48:51.827,BTCUSDT,SELL,MARKET,0.00040000,33857.76000000,13.543104000000001,0.00025328,FILLED
2021-01-05T20:48:57.923,BTCUSDT,BUY,MARKET,0.00040000,33879.70000000,13.551879999999999,0.00025408,FILLED
2021-01-05T20:49:33.321,BTCUSDT,SELL,MARKET,0.00040000,33891.48000000,13.556592000000002,0.00025312,FILLED
2021-01-05T20:55:29.182,BTCUSDT,BUY,MARKET,0.00002500,33808.72000000,0.845218,0.00001890,FILLED
2021-01-05T20:55:31.177,BTCUSDT,SELL,MARKET,0.00040000,33803.57000000,13.521428,0.00025191,FILLED
2021-01-05T20:55:37.253,BTCUSDT,BUY,MARKET,0.00040000,33817.66000000,13.527064000000003,0.00025212,FILLED
2021-01-05T20:56:42.492,BTCUSDT,SELL,MARKET,0.00040000,33801.07000000,13.520428,0.00025187,FILLED
2021-01-05T20:57:13.023,BTCUSDT,BUY,MARKET,0.00040000,33826.74000000,13.530695999999999,0.00025161,FILLED
2021-01-05T20:57:31.999,BTCUSDT,SELL,MARKET,0.00040000,33813.13000000,13.525252,0.00025187,FILLED
2021-01-05T20:57:34.009,BTCUSDT,BUY,MARKET,0.00040000,33840.17000000,13.536068,0.00025161,FILLED
2021-01-05T21:01:04.527,BTCUSDT,SELL,MARKET,0.00040000,33889.31000000,13.555724,0.00025303,FILLED
2021-01-05T21:08:46.916,BTCUSDT,BUY,MARKET,0.00040000,33822.27000000,13.528908,0.00025212,FILLED
2021-01-05T21:10:34.539,BTCUSDT,SELL,MARKET,0.00040000,33821.84000000,13.528735999999999,0.00025185,FILLED
2021-01-05T21:11:06.595,BTCUSDT,BUY,MARKET,0.00040000,33840.83000000,13.536332000000002,0.00025218,FILLED
2021-01-05T21:11:09.012,BTCUSDT,SELL,MARKET,0.00040000,33847.96000000,13.539184,0.00025209,FILLED
2021-01-05T21:11:10.816,BTCUSDT,BUY,MARKET,0.00040000,33849.67000000,13.539868,0.00025214,FILLED
2021-01-05T21:11:19.044,BTCUSDT,SELL,MARKET,0.00040000,33824.31000000,13.529724,0.00025191,FILLED
2021-01-05T21:11:21.084,BTCUSDT,BUY,MARKET,0.00040000,33838.81000000,13.535524,0.00025214,FILLED
2021-01-05T21:11:27.411,BTCUSDT,SELL,MARKET,0.00040000,33829.06000000,13.531623999999999,0.00025195,FILLED
2021-01-05T21:12:13.46,BTCUSDT,BUY,MARKET,0.00040000,33829.50000000,13.5318,0.00025192,FILLED
2021-01-05T21:14:36.21,BTCUSDT,SELL,MARKET,0.00040000,33829.06000000,13.531623999999999,0.00025170,FILLED
2021-01-05T21:14:38.397,BTCUSDT,BUY,MARKET,0.00040000,33843.47000000,13.537388000000002,0.00025188,FILLED
2021-01-05T21:14:44.683,BTCUSDT,SELL,MARKET,0.00040000,33817.69000000,13.527076000000001,0.00025161,FILLED
2021-01-05T21:18:36.013,BTCUSDT,BUY,MARKET,0.00040000,33813.01000000,13.525204000000002,0.00025142,FILLED
2021-01-05T21:18:50.695,BTCUSDT,SELL,MARKET,0.00000600,33809.84000000,0.20285904,0.00000376,FILLED
2021-01-05T21:18:52.855,BTCUSDT,BUY,MARKET,0.00040000,33806.00000000,13.522400000000001,0.00025142,FILLED
2021-01-05T21:18:57.481,BTCUSDT,SELL,MARKET,0.00040000,33808.84000000,13.523536,0.00025140,FILLED
2021-01-05T21:19:00.476,BTCUSDT,BUY,MARKET,0.00040000,33813.23000000,13.525292000000002,0.00025142,FILLED
2021-01-05T21:19:11.116,BTCUSDT,SELL,MARKET,0.00040000,33786.03000000,13.514412,0.00025168,FILLED
2021-01-05T21:19:23.846,BTCUSDT,BUY,MARKET,0.00040000,33798.29000000,13.519316000000002,0.00025191,FILLED
2021-01-05T21:21:08.464,BTCUSDT,SELL,MARKET,0.00040000,33799.99000000,13.519995999999999,0.00025130,FILLED
2021-01-05T21:21:10.737,BTCUSDT,BUY,MARKET,0.00000100,33810.57000000,0.03381057,0.00000627,FILLED
2021-01-05T21:21:40.479,BTCUSDT,SELL,MARKET,0.00040000,33800.99000000,13.520396,0.00025131,FILLED
2021-01-05T21:21:56.843,BTCUSDT,BUY,MARKET,0.00040000,33800.32000000,13.520128,0.00025134,FILLED
2021-01-05T21:21:58.896,BTCUSDT,SELL,MARKET,0.00040000,33800.79000000,13.520316000000001,0.00025130,FILLED
2021-01-05T21:22:08.672,BTCUSDT,BUY,MARKET,0.00040000,33828.12000000,13.531248000000001,0.00025134,FILLED
2021-01-05T21:22:27.349,BTCUSDT,SELL,MARKET,0.00040000,33800.00000000,13.520000000000001,0.00025089,FILLED
2021-01-05T21:22:42.402,BTCUSDT,BUY,MARKET,0.00040000,33815.04000000,13.526016,0.00025108,FILLED
2021-01-05T21:22:48.913,BTCUSDT,SELL,MARKET,0.00040000,33803.31000000,13.521324,0.00025091,FILLED
2021-01-05T21:23:06.549,BTCUSDT,BUY,MARKET,0.00040000,33812.79000000,13.525116,0.00025108,FILLED
2021-01-05T21:23:08.604,BTCUSDT,SELL,MARKET,0.00040000,33792.80000000,13.517120000000002,0.00025101,FILLED
2021-01-05T21:23:36.962,BTCUSDT,BUY,MARKET,0.00040000,33834.43000000,13.533772,0.00025102,FILLED
2021-01-05T21:25:50.337,BTCUSDT,SELL,MARKET,0.00040000,33810.84000000,13.524336,0.00025094,FILLED
2021-01-05T21:25:56.527,BTCUSDT,BUY,MARKET,0.00040000,33817.60000000,13.52704,0.00025148,FILLED
2021-01-05T21:25:58.669,BTCUSDT,SELL,MARKET,0.00040000,33803.11000000,13.521244000000001,0.00025088,FILLED
2021-01-05T21:26:02.625,BTCUSDT,BUY,MARKET,0.00040000,33818.91000000,13.527564000000002,0.00025148,FILLED
2021-01-05T21:26:02.935,BTCUSDT,SELL,MARKET,0.00040000,33816.63000000,13.526652,0.00025098,FILLED
2021-01-05T21:26:32.776,BTCUSDT,BUY,MARKET,0.00040000,33838.90000000,13.535560000000002,0.00025108,FILLED
2021-01-05T21:29:52.388,BTCUSDT,SELL,MARKET,0.00040000,33847.94000000,13.539176000000001,0.00025116,FILLED
2021-01-05T21:30:02.413,BTCUSDT,BUY,MARKET,0.00040000,33869.53000000,13.547812,0.00025169,FILLED
2021-01-05T21:39:04.897,BTCUSDT,BUY,MARKET,0.00040000,33887.36000000,13.554944,0.00024948,FILLED
2021-01-05T21:39:10.821,BTCUSDT,SELL,MARKET,0.00040000,33864.47000000,13.545788000000002,0.00024887,FILLED
2021-01-05T21:39:59.735,BTCUSDT,BUY,MARKET,0.00040000,33890.00000000,13.556000000000001,0.00024904,FILLED
2021-01-05T21:43:02.779,BTCUSDT,SELL,MARKET,0.00040000,33907.88000000,13.563151999999999,0.00024959,FILLED
2021-01-05T21:43:09.268,BTCUSDT,BUY,MARKET,0.00040000,33922.95000000,13.56918,0.00024949,FILLED
2021-01-05T21:43:15.72,BTCUSDT,SELL,MARKET,0.00040000,33900.00000000,13.56,0.00024936,FILLED
2021-01-05T22:25:49.358,BTCUSDT,BUY,MARKET,0.00040000,34243.29000000,13.697316,0.00025104,FILLED
2021-01-05T22:25:51.358,BTCUSDT,SELL,MARKET,0.00040000,34236.84000000,13.694735999999999,0.00025121,FILLED
2021-01-05T22:40:41.189,BTCUSDT,BUY,MARKET,0.00040000,34230.25000000,13.6921,0.00025191,FILLED
2021-01-05T22:40:43.24,BTCUSDT,SELL,MARKET,0.00040000,34219.99000000,13.687996,0.00025089,FILLED
2021-01-05T22:40:47.255,BTCUSDT,BUY,MARKET,0.00040000,34244.95000000,13.69798,0.00025191,FILLED
2021-01-05T22:45:07.29,BTCUSDT,BUY,MARKET,0.00040000,34331.89000000,13.732756,0.00025144,FILLED
2021-01-05T22:45:08.807,BTCUSDT,SELL,MARKET,0.00040000,34315.06000000,13.726023999999999,0.00025108,FILLED
2021-01-05T22:46:32.93,BTCUSDT,BUY,MARKET,0.00040000,34337.37000000,13.734948000000001,0.00024993,FILLED
2021-01-05T22:46:36.959,BTCUSDT,SELL,MARKET,0.00000600,34328.47000000,0.20597082,0.00000376,FILLED
2021-01-05T22:47:02.399,BTCUSDT,BUY,MARKET,0.00040000,34312.51000000,13.725004000000002,0.00024993,FILLED
2021-01-05T22:47:58.334,BTCUSDT,SELL,MARKET,0.00040000,34292.10000000,13.71684,0.00025041,FILLED
2021-01-05T22:53:58.698,BTCUSDT,SELL,MARKET,0.00040000,34191.44000000,13.676576,0.00024939,FILLED
2021-01-05T22:56:06.554,BTCUSDT,BUY,MARKET,0.00040000,34199.98000000,13.679992000000002,0.00024807,FILLED
2021-01-05T22:58:15.211,BTCUSDT,SELL,MARKET,0.00040000,34181.12000000,13.672448000000001,0.00024849,FILLED
2021-01-05T22:58:18.916,BTCUSDT,BUY,MARKET,0.00040000,34200.49000000,13.680196,0.00024879,FILLED
2021-01-05T22:58:39.378,BTCUSDT,SELL,MARKET,0.00040000,34183.48000000,13.673392000000002,0.00024851,FILLED
2021-01-05T22:59:19.275,BTCUSDT,BUY,MARKET,0.00040000,34200.31000000,13.680124,0.00024855,FILLED
2021-01-05T22:59:21.406,BTCUSDT,SELL,MARKET,0.00040000,34199.47000000,13.679788,0.00024879,FILLED
2021-01-05T22:59:23.417,BTCUSDT,BUY,MARKET,0.00040000,34192.74000000,13.677096,0.00024855,FILLED
2021-01-05T22:59:25.451,BTCUSDT,SELL,MARKET,0.00040000,34192.71000000,13.677084,0.00024873,FILLED
2021-01-05T23:00:04.762,BTCUSDT,BUY,MARKET,0.00040000,34218.92000000,13.687568,0.00024855,FILLED
2021-01-05T23:03:02.658,BTCUSDT,SELL,MARKET,0.00040000,34218.35000000,13.68734,0.00024852,FILLED
2021-01-05T23:03:04.749,BTCUSDT,BUY,MARKET,0.00040000,34220.75000000,13.6883,0.00024867,FILLED
2021-01-05T23:03:37.859,BTCUSDT,SELL,MARKET,0.00040000,34218.35000000,13.68734,0.00024855,FILLED
2021-01-05T23:03:39.945,BTCUSDT,BUY,MARKET,0.00040000,34220.21000000,13.688084,0.00024858,FILLED
2021-01-05T23:03:44.046,BTCUSDT,SELL,MARKET,0.00040000,34218.31000000,13.687324,0.00024855,FILLED
2021-01-05T23:09:20.831,BTCUSDT,BUY,MARKET,0.00040000,34098.70000000,13.639479999999999,0.00024739,FILLED
2021-01-05T23:10:28.02,BTCUSDT,SELL,MARKET,0.00040000,34092.40000000,13.636960000000002,0.00024720,FILLED
2021-01-05T23:10:31.757,BTCUSDT,BUY,MARKET,0.00040000,34100.00000000,13.64,0.00024738,FILLED
2021-01-05T23:10:57.026,BTCUSDT,SELL,MARKET,0.00040000,34092.69000000,13.637076000000002,0.00024721,FILLED
2021-01-05T23:11:02.399,BTCUSDT,BUY,MARKET,0.00040000,34100.79000000,13.640316,0.00024738,FILLED
2021-01-05T23:11:02.71,BTCUSDT,SELL,MARKET,0.00040000,34100.78000000,13.640312,0.00024726,FILLED
2021-01-05T23:11:04.472,BTCUSDT,BUY,MARKET,0.00040000,34111.97000000,13.644788000000002,0.00024717,FILLED
2021-01-05T23:11:10.59,BTCUSDT,SELL,MARKET,0.00040000,34103.18000000,13.641272,0.00024714,FILLED
2021-01-05T23:11:13.036,BTCUSDT,BUY,MARKET,0.00040000,34107.56000000,13.643024,0.00024717,FILLED
2021-01-05T23:11:15.036,BTCUSDT,SELL,MARKET,0.00040000,34105.15000000,13.64206,0.00024716,FILLED
2021-01-05T23:12:46.222,BTCUSDT,BUY,MARKET,0.00040000,34117.82000000,13.647128,0.00024711,FILLED
2021-01-05T23:13:00.448,BTCUSDT,SELL,MARKET,0.00040000,34106.10000000,13.64244,0.00024748,FILLED
2021-01-05T23:13:02.504,BTCUSDT,BUY,MARKET,0.00040000,34113.35000000,13.645340000000001,0.00024711,FILLED
2021-01-05T23:13:40.356,BTCUSDT,SELL,MARKET,0.00040000,34094.63000000,13.637851999999999,0.00024711,FILLED
2021-01-05T23:13:44.62,BTCUSDT,BUY,MARKET,0.00040000,34099.98000000,13.639992000000001,0.00024725,FILLED
2021-01-05T23:13:56.959,BTCUSDT,SELL,MARKET,0.00040000,34071.42000000,13.628568,0.00024695,FILLED
2021-01-05T23:21:00.357,BTCUSDT,BUY,MARKET,0.00040000,33964.49000000,13.585796,0.00024577,FILLED
2021-01-05T23:21:02.411,BTCUSDT,SELL,MARKET,0.00040000,33884.30000000,13.553720000000002,0.00024600,FILLED
2021-01-05T23:21:02.724,BTCUSDT,BUY,MARKET,0.00040000,33876.77000000,13.550708,0.00024577,FILLED
2021-01-05T23:21:04.455,BTCUSDT,SELL,MARKET,0.00040000,33869.05000000,13.547620000000002,0.00024619,FILLED
2021-01-05T23:29:02.409,BTCUSDT,BUY,MARKET,0.00040000,33816.87000000,13.526748000000001,0.00024495,FILLED
2021-01-05T23:29:02.719,BTCUSDT,SELL,MARKET,0.00040000,33816.86000000,13.526744,0.00024516,FILLED
2021-01-05T23:29:06.656,BTCUSDT,BUY,MARKET,0.00040000,33831.85000000,13.53274,0.00024495,FILLED
2021-01-05T23:29:08.648,BTCUSDT,SELL,MARKET,0.00040000,33807.63000000,13.523052,0.00024515,FILLED
2021-01-05T23:29:55.844,BTCUSDT,BUY,MARKET,0.00040000,33831.42000000,13.532568,0.00024529,FILLED
2021-01-05T23:33:04.589,BTCUSDT,SELL,MARKET,0.00040000,33847.54000000,13.539016,0.00024431,FILLED
2021-01-05T23:33:13.662,BTCUSDT,BUY,MARKET,0.00040000,33867.66000000,13.547064000000002,0.00024431,FILLED
2021-01-05T23:34:52.055,BTCUSDT,SELL,MARKET,0.00040000,33851.67000000,13.540668,0.00024444,FILLED
2021-01-05T23:35:02.533,BTCUSDT,BUY,MARKET,0.00040000,33881.60000000,13.55264,0.00024445,FILLED
2021-01-05T23:37:35.194,BTCUSDT,SELL,MARKET,0.00040000,33861.87000000,13.544748000000002,0.00024420,FILLED
2021-01-05T23:37:43.547,BTCUSDT,BUY,MARKET,0.00040000,33887.78000000,13.555112,0.00024469,FILLED
2021-01-05T23:37:47.64,BTCUSDT,SELL,MARKET,0.00040000,33870.00000000,13.548,0.00024425,FILLED
2021-01-05T23:37:56.006,BTCUSDT,BUY,MARKET,0.00040000,33885.24000000,13.554096,0.00024469,FILLED
2021-01-05T23:37:57.895,BTCUSDT,SELL,MARKET,0.00040000,33874.14000000,13.549656,0.00024428,FILLED
2021-01-05T23:38:31.362,BTCUSDT,BUY,MARKET,0.00040000,33897.18000000,13.558872000000001,0.00024483,FILLED
2021-01-05T23:38:33.475,BTCUSDT,SELL,MARKET,0.00040000,33890.65000000,13.556260000000002,0.00024489,FILLED
2021-01-05T23:38:35.429,BTCUSDT,BUY,MARKET,0.00040000,33898.53000000,13.559412,0.00024483,FILLED
2021-01-05T23:42:11.043,BTCUSDT,SELL,MARKET,0.00040000,33915.21000000,13.566084,0.00024493,FILLED
2021-01-05T23:42:17.423,BTCUSDT,BUY,MARKET,0.00040000,33913.31000000,13.565324,0.00024489,FILLED
2021-01-05T23:42:19.514,BTCUSDT,SELL,MARKET,0.00040000,33913.30000000,13.565320000000002,0.00024492,FILLED
2021-01-05T23:42:44.122,BTCUSDT,BUY,MARKET,0.00040000,33926.96000000,13.570784,0.00024489,FILLED
2021-01-05T23:44:27.523,BTCUSDT,SELL,MARKET,0.00040000,33915.98000000,13.566392000000002,0.00024468,FILLED
2021-01-05T23:44:29.664,BTCUSDT,BUY,MARKET,0.00040000,33919.74000000,13.567896,0.00024509,FILLED
2021-01-05T23:44:31.76,BTCUSDT,SELL,MARKET,0.00040000,33922.88000000,13.569151999999999,0.00024473,FILLED
2021-01-05T23:44:33.868,BTCUSDT,BUY,MARKET,0.00040000,33939.15000000,13.575660000000001,0.00024509,FILLED
2021-01-05T23:44:35.968,BTCUSDT,SELL,MARKET,0.00040000,33922.79000000,13.569116000000001,0.00024473,FILLED
2021-01-05T23:48:27.104,BTCUSDT,BUY,MARKET,0.00040000,33866.22000000,13.546488000000002,0.00024425,FILLED
2021-01-05T23:53:29.691,BTCUSDT,BUY,MARKET,0.00040000,33969.48000000,13.587792000000002,0.00024589,FILLED
2021-01-05T23:56:32.139,BTCUSDT,SELL,MARKET,0.00040000,33961.44000000,13.584576000000002,0.00024509,FILLED
2021-01-05T23:59:44.851,BTCUSDT,BUY,MARKET,0.00040000,33964.06000000,13.585624,0.00024374,FILLED
