DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20210103,150000,34143.1800000,34470.3900000,34143.1800000,34450.2600000,127
20210103,151500,34450.2600000,34618.6300000,34142.9000000,34526.7800000,225
20210103,153000,34526.7800000,34559.1600000,34253.6400000,34324.4900000,128
20210103,154500,34324.4800000,34390.4300000,33980.0000000,34174.3100000,168
20210103,160000,34169.7700000,34264.6700000,34054.5300000,34146.7400000,91
20210103,161500,34146.7000000,34396.0000000,34146.6700000,34371.8700000,187
20210103,163000,34371.8800000,34395.0000000,34188.0000000,34204.3500000,197
20210103,164500,34204.3500000,34209.5400000,33860.0200000,34082.5700000,317
20210103,170000,34076.7100000,34203.4800000,33857.4400000,33916.0800000,168
20210103,171500,33916.0800000,34123.4500000,33676.1900000,34091.8900000,187
20210103,173000,34091.8900000,34199.3800000,34001.5900000,34006.2700000,198
20210103,174500,34006.2600000,34141.4800000,33860.4800000,33935.1200000,219
20210103,180000,33935.1100000,33949.9600000,33550.0000000,33921.9400000,332
20210103,181500,33920.6200000,33974.2700000,33269.0000000,33445.7500000,385
20210103,183000,33445.7600000,33654.5800000,33011.3800000,33094.8900000,362
20210103,184500,33098.7800000,33529.8900000,32800.0000000,33427.9300000,627
20210103,190000,33427.9400000,33717.8100000,33412.9600000,33567.8200000,184
20210103,191500,33569.3400000,33884.1600000,33560.7700000,33678.2000000,283
20210103,193000,33678.2000000,33753.1700000,33422.6400000,33458.8100000,249
20210103,194500,33470.3800000,33550.0000000,33242.8300000,33281.6900000,252
20210103,200000,33278.9300000,33298.2300000,32623.0800000,32704.2500000,577
20210103,201500,32704.8900000,33040.3900000,32500.0000000,32607.5000000,585
20210103,203000,32613.8900000,33213.6500000,32510.0000000,33112.7000000,436
20210103,204500,33111.6600000,33175.0000000,32850.0000000,33036.5900000,213
20210103,210000,33047.0100000,33267.1200000,32882.6600000,32933.7400000,184
20210103,211500,32933.7500000,33041.2400000,32733.0000000,32999.9900000,206
20210103,213000,32999.9900000,33000.0000000,32510.3900000,32527.0900000,361
20210103,214500,32527.0900000,32729.7300000,32270.5900000,32615.1600000,410
20210103,220000,32607.9000000,32837.9200000,32577.7500000,32785.6700000,138
20210103,221500,32785.6700000,32924.2400000,32668.3000000,32828.8700000,173
20210103,223000,32828.8700000,32913.3700000,32550.0500000,32641.2400000,199
20210103,224500,32643.5600000,32741.2600000,32444.6200000,32487.3000000,155
20210103,230000,32485.0400000,32799.9500000,32449.2900000,32772.4600000,65
20210103,231500,32774.3300000,33350.0000000,32730.0200000,33330.6300000,222
20210103,233000,33330.3700000,33762.4500000,33292.9000000,33726.6800000,274
20210103,234500,33722.7500000,33840.0000000,33560.6900000,33609.0700000,222
20210104,000000,33603.7200000,33837.4100000,33453.2800000,33744.0000000,174
20210104,001500,33743.2700000,33870.0000000,33563.0500000,33699.3500000,112
20210104,003000,33698.5600000,33763.3300000,33578.1400000,33747.4100000,48
20210104,004500,33747.4100000,33796.9900000,33617.1000000,33763.2000000,110
20210104,010000,33763.2000000,33763.2000000,33550.0000000,33598.4700000,121
20210104,011500,33599.2000000,33599.2000000,33250.0000000,33315.0000000,108
20210104,013000,33315.0000000,33680.2600000,33314.9900000,33549.9000000,82
20210104,014500,33549.9300000,33649.0800000,33095.8500000,33300.8400000,611
20210104,020000,33287.7200000,33350.0000000,33023.5300000,33166.1300000,162
20210104,021500,33163.8900000,33434.3300000,32970.2100000,33420.0000000,296
20210104,023000,33431.6100000,33640.0000000,33273.7000000,33546.2100000,189
20210104,024500,33546.2100000,33628.2400000,33362.1600000,33362.1600000,153
20210104,030000,33362.1600000,33385.5300000,32722.3800000,33080.6600000,672
20210104,031500,33082.8400000,33141.7100000,32714.1500000,32815.7100000,420
20210104,033000,32809.7400000,33198.7100000,32792.6400000,32800.0000000,591
20210104,034500,32799.9900000,32800.0000000,32453.3700000,32672.6000000,610
20210104,040000,32672.6000000,32924.7600000,32670.4600000,32896.2200000,78
20210104,041500,32896.2100000,32998.0000000,32786.7700000,32819.9000000,176
20210104,043000,32820.0100000,32899.6000000,32665.3600000,32725.0100000,184
20210104,044500,32725.0200000,33192.4400000,32630.0800000,33128.9800000,285
20210104,050000,33128.9900000,33360.0000000,33128.9900000,33229.4000000,212
20210104,051500,33227.5100000,33350.0000000,33109.5200000,33251.3700000,136
20210104,053000,33251.3700000,33278.0600000,33064.2300000,33116.4900000,103
20210104,054500,33114.6500000,33200.0000000,33020.0000000,33200.0000000,101
20210104,060000,33200.0000000,33636.4200000,33199.9900000,33508.7800000,278
20210104,061500,33509.4000000,33550.0000000,33418.9100000,33438.2000000,126
20210104,063000,33438.2000000,33529.3300000,33360.9600000,33366.5600000,112
20210104,064500,33362.1800000,33398.3500000,33306.7100000,33325.0900000,82
20210104,070000,33323.8100000,33619.4800000,33240.8400000,33611.6000000,407
20210104,071500,33607.7900000,33666.9900000,33458.2500000,33529.5000000,293
20210104,073000,33528.8400000,33561.7300000,33333.9500000,33372.2700000,91
20210104,074500,33382.8200000,33445.3900000,33258.5700000,33334.4100000,78
20210104,080000,33334.9800000,33453.3900000,33270.7300000,33345.2500000,47
20210104,081500,33345.1800000,33381.5500000,33125.7300000,33257.0900000,134
20210104,083000,33257.0900000,33399.0300000,33253.0100000,33319.9200000,82
20210104,084500,33327.9100000,33389.1900000,33053.7900000,33131.4600000,125
20210104,090000,33131.4700000,33183.3100000,32891.3400000,32903.8700000,121
20210104,091500,32899.0100000,33171.5300000,32899.0100000,33130.0000000,118
20210104,093000,33129.9200000,33517.3100000,33100.0000000,33339.0100000,214
20210104,094500,33359.3300000,33382.0200000,33138.1900000,33164.9700000,201
20210104,100000,33164.9700000,33330.6700000,33036.7900000,33277.8300000,149
20210104,101500,33275.1900000,33318.4500000,32875.0000000,32913.5100000,198
20210104,103000,32913.5100000,32998.5500000,31700.0000000,32456.3400000,1215
20210104,104500,32454.8700000,32619.4200000,32010.4400000,32059.9400000,278
20210104,110000,32059.9800000,32259.5000000,31900.2100000,32108.1300000,233
20210104,111500,32117.6000000,32599.0100000,32116.0600000,32460.0000000,147
20210104,113000,32459.9800000,32516.1900000,32111.3000000,32194.4700000,117
20210104,114500,32181.7400000,32319.4800000,31620.0300000,31750.0200000,157
20210104,120000,31750.0200000,32086.1100000,31400.0000000,32051.3500000,264
20210104,121500,32045.7100000,32122.3200000,31590.0000000,31682.6900000,187
20210104,123000,31682.6800000,31942.5500000,31433.2300000,31517.3900000,156
20210104,124500,31519.5700000,31522.0500000,30200.0000000,30912.7100000,697
20210104,130000,30899.9900000,31244.9500000,30515.3200000,30998.4000000,338
20210104,131500,30999.6800000,31198.7000000,28650.0000000,29618.2900000,870
20210104,133000,29618.2900000,29618.2900000,27678.0000000,28990.5600000,1331
20210104,134500,28990.5600000,29734.7200000,28678.5200000,29724.4700000,499
20210104,140000,29712.2100000,30429.4300000,29704.7200000,30284.8400000,444
20210104,141500,30282.4300000,30517.0300000,29376.0300000,29944.8000000,482
20210104,143000,29938.8700000,30359.8700000,29584.9200000,30228.3100000,322
20210104,144500,30231.2700000,30284.2100000,29881.3700000,30272.0000000,289
20210104,150000,30272.1100000,30962.2800000,30101.5400000,30774.1100000,288
20210104,151500,30769.7500000,30970.9300000,30500.0000000,30921.8100000,288
20210104,153000,30925.4100000,31266.1000000,30798.5800000,31066.6400000,416
20210104,154500,31063.9400000,31354.1400000,30911.4400000,31323.7000000,212
20210104,160000,31308.4300000,31487.8700000,31009.7800000,31282.8700000,355
20210104,161500,31280.2100000,31285.0800000,30874.5400000,30954.8900000,618
20210104,163000,30954.8800000,31213.2700000,30594.0100000,31159.3900000,675
20210104,164500,31159.4300000,31295.3200000,30941.4200000,31006.7600000,205
20210104,170000,31006.7700000,31455.9200000,30841.5000000,31455.9200000,205
20210104,171500,31455.9100000,31846.7800000,31443.6900000,31586.2500000,424
20210104,173000,31586.6500000,31821.6000000,31586.6500000,31773.6300000,244
20210104,174500,31776.8200000,32000.0000000,31684.2200000,31989.0900000,428
20210104,180000,31969.4200000,32196.9900000,31809.0700000,32180.7200000,276
20210104,181500,32179.9400000,32246.0700000,31834.6300000,31849.6100000,357
20210104,183000,31864.9200000,32080.0000000,31729.0700000,32080.0000000,214
20210104,184500,32079.9900000,32079.9900000,31755.0000000,31892.7200000,131
20210104,190000,31892.0400000,31893.4600000,31591.1100000,31771.0100000,301
20210104,191500,31771.0100000,31930.5500000,31154.7500000,31230.0100000,534
20210104,193000,31241.6100000,31432.1500000,30751.4100000,31034.3100000,406
20210104,194500,31034.3100000,31200.2000000,30700.0000000,31177.1500000,321
20210104,200000,31177.0300000,31440.0000000,31069.0000000,31342.0200000,204
20210104,201500,31342.0300000,31549.4200000,30959.0800000,31000.0400000,248
20210104,203000,31000.0000000,31321.3300000,30900.0700000,31011.6000000,243
20210104,204500,31009.3400000,31096.6000000,30780.2900000,30805.2500000,153
20210104,210000,30816.7500000,31066.2400000,30607.8800000,31022.2500000,268
20210104,211500,31006.3700000,31275.5900000,30997.2900000,31163.3300000,119
20210104,213000,31160.7300000,31445.2500000,30908.4300000,31445.2500000,281
20210104,214500,31434.8100000,31455.0000000,31275.0200000,31340.4100000,141
20210104,220000,31339.4300000,31388.4600000,31124.5300000,31183.4500000,207
